"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.15,28
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.2,33
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.25,38
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.3,44
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.35,49
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.4,55
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.45,61
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.5,68
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.55,75
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.6,83
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.65,93
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.7,103
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.75,115
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.8,131
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.85,153
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.9,183
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.95,243
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.975,303
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.99,394
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","point",NA,4744
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","point",NA,4848
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","point",NA,4933
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","point",NA,5002
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.01,4672
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.025,4683
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.05,4693
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.1,4704
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.15,4711
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.2,4718
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.25,4723
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.3,4728
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.35,4732
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.4,4737
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.45,4740
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.5,4744
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.55,4748
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.6,4752
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.65,4756
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.7,4760
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.75,4765
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.8,4770
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.85,4776
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.9,4783
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.95,4794
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.975,4805
2021-05-17,"1 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.99,4817
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.01,4714
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.025,4732
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.05,4748
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.1,4769
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.15,4783
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.2,4796
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.25,4806
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.3,4815
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.35,4823
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.4,4832
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.45,4839
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.5,4848
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.55,4856
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.6,4865
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.65,4873
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.7,4884
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.75,4895
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.8,4907
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.85,4921
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.9,4938
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.95,4970
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.975,4998
2021-05-17,"2 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.99,5027
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.01,4734
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.025,4759
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.05,4781
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.1,4809
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.15,4831
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.2,4849
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.25,4865
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.3,4879
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.35,4893
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.4,4906
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.45,4920
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.5,4933
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.55,4947
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.6,4961
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.65,4977
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.7,4995
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.75,5014
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.8,5036
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.85,5066
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.9,5102
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.95,5165
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.975,5224
2021-05-17,"3 wk ahead cum death",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.99,5303
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.01,4745
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.025,4771
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.05,4799
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.1,4834
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.15,4861
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.2,4885
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.25,4906
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.3,4925
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.35,4944
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.4,4963
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.45,4981
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.5,5002
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.55,5023
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.6,5046
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.65,5069
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.7,5097
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.75,5127
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.8,5164
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.85,5214
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.9,5284
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.95,5400
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.975,5517
2021-05-17,"4 wk ahead cum death",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.99,5680
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","point",NA,65
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","point",NA,46
2021-05-17,"3 wk ahead inc death",2021-06-05,"PL73","Kujawsko-Pomorskie Province","point",NA,32
2021-05-17,"4 wk ahead inc death",2021-06-12,"PL73","Kujawsko-Pomorskie Province","point",NA,22
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.01,40
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.025,44
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.05,48
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.1,52
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.15,54
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.2,56
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.25,58
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.3,60
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.35,61
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.4,63
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.45,64
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.5,65
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.55,67
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.6,68
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.65,70
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.7,71
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.75,73
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.8,74
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.85,77
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.9,79
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.95,83
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.975,87
2021-05-17,"1 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.99,90
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.01,22
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.025,25
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.05,28
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.1,31
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.15,34
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.2,36
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.25,38
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.3,39
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.35,41
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.4,42
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.45,44
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.5,46
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.55,47
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.6,49
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.65,51
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.7,53
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.75,55
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.8,57
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.85,60
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.9,64
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.95,70
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.975,75
2021-05-17,"2 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.99,81
2021-05-17,"3 wk ahead inc death",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.01,10
2021-05-17,"3 wk ahead inc death",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.025,13
2021-05-17,"3 wk ahead inc death",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.05,15
2021-05-17,"3 wk ahead inc death",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.1,18
2021-05-17,"3 wk ahead inc death",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.15,20
2021-05-17,"3 wk ahead inc death",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.2,22
2021-05-17,"3 wk ahead inc death",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.25,23
2021-05-17,"3 wk ahead inc death",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.3,25
2021-05-17,"3 wk ahead inc death",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.35,27
2021-05-17,"3 wk ahead inc death",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.4,28
2021-05-17,"3 wk ahead inc death",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.45,30
2021-05-17,"3 wk ahead inc death",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.5,32
2021-05-17,"3 wk ahead inc death",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.55,33
2021-05-17,"3 wk ahead inc death",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.6,35
