"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-05-03,"1 wk ahead cum case",2021-05-08,"GM01","Baden-Wurttemberg","quantile",0.8,474892
2021-05-03,"1 wk ahead cum case",2021-05-08,"GM01","Baden-Wurttemberg","quantile",0.85,476397
2021-05-03,"1 wk ahead cum case",2021-05-08,"GM01","Baden-Wurttemberg","quantile",0.9,477989
2021-05-03,"1 wk ahead cum case",2021-05-08,"GM01","Baden-Wurttemberg","quantile",0.95,480407
2021-05-03,"1 wk ahead cum case",2021-05-08,"GM01","Baden-Wurttemberg","quantile",0.975,482624
2021-05-03,"1 wk ahead cum case",2021-05-08,"GM01","Baden-Wurttemberg","quantile",0.99,485141
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.01,456331
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.025,460477
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.05,464705
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.1,469516
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.15,473206
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.2,476486
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.25,479299
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.3,481805
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.35,484453
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.4,486998
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.45,489406
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.5,491845
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.55,494328
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.6,496930
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.65,499948
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.7,502896
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.75,506542
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.8,510784
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.85,516451
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.9,523001
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.95,533274
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.975,542720
2021-05-03,"2 wk ahead cum case",2021-05-15,"GM01","Baden-Wurttemberg","quantile",0.99,556178
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.01,458060
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.025,463054
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.05,468371
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.1,475448
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.15,481174
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.2,486197
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.25,491074
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.3,495553
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.35,500300
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.4,504701
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.45,509425
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.5,514450
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.55,519716
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.6,525286
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.65,531564
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.7,538596
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.75,547065
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.8,557277
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.85,571550
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.9,591543
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.95,621683
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.975,653062
2021-05-03,"3 wk ahead cum case",2021-05-22,"GM01","Baden-Wurttemberg","quantile",0.99,699523
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.01,459000
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.025,464563
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.05,470371
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.1,479337
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.15,486398
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.2,493336
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.25,499540
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.3,506497
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.35,513408
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.4,520541
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.45,527917
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.5,536857
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.55,545884
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.6,555889
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.65,566934
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.7,580510
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.75,597394
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.8,620491
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.85,650744
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.9,693056
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.95,780258
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.975,873596
2021-05-03,"4 wk ahead cum case",2021-05-29,"GM01","Baden-Wurttemberg","quantile",0.99,1041087
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","point",NA,18423
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","point",NA,15671
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","point",NA,13206
2021-05-03,"4 wk ahead inc case",2021-05-29,"GM02","Bavaria","point",NA,10815
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.01,7376
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.025,9079
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.05,10658
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.1,12429
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.15,13588
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.2,14447
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.25,15238
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.3,15925
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.35,16585
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.4,17198
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.45,17785
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.5,18423
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.55,19043
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.6,19618
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.65,20241
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.7,20920
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.75,21617
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.8,22357
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.85,23272
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.9,24404
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.95,26175
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.975,27779
2021-05-03,"1 wk ahead inc case",2021-05-08,"GM02","Bavaria","quantile",0.99,29367
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.01,2832
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.025,4031
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.05,5211
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.1,7004
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.15,8323
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.2,9476
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.25,10583
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.3,11684
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.35,12739
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.4,13700
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.45,14747
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.5,15671
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.55,16849
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.6,18004
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.65,19313
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.7,20663
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.75,22214
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.8,23947
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.85,26276
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.9,29371
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.95,34358
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.975,39036
2021-05-03,"2 wk ahead inc case",2021-05-15,"GM02","Bavaria","quantile",0.99,44348
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.01,973
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.025,1638
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.05,2342
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.1,3644
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.15,4811
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.2,5877
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.25,6956
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.3,8110
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.35,9289
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.4,10498
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.45,11794
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.5,13206
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.55,14808
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.6,16467
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.65,18320
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.7,20669
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.75,23126
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.8,26499
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.85,30594
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.9,36768
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.95,48030
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.975,60301
2021-05-03,"3 wk ahead inc case",2021-05-22,"GM02","Bavaria","quantile",0.99,75227
2021-05-03,"4 wk ahead inc case",2021-05-29,"GM02","Bavaria","quantile",0.01,280
2021-05-03,"4 wk ahead inc case",2021-05-29,"GM02","Bavaria","quantile",0.025,588
