"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.9,2342
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.95,2556
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.975,2723
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.99,2897
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.01,63
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.025,141
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.05,234
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.1,350
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.15,446
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.2,539
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.25,624
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.3,708
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.35,793
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.4,875
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.45,957
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.5,1043
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.55,1137
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.6,1233
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.65,1340
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.7,1451
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.75,1596
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.8,1764
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.85,1964
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.9,2227
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.95,2665
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.975,3045
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.99,3641
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.01,13
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.025,36
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.05,68
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.1,126
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.15,184
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.2,237
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.25,295
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.3,357
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.35,423
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.4,497
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.45,573
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.5,655
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.55,745
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.6,852
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.65,970
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.7,1100
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.75,1280
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.8,1484
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.85,1752
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.9,2173
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.95,2934
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.975,3809
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.99,5044
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.01,3
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.025,9
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.05,19
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.1,43
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.15,71
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.2,101
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.25,134
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.3,171
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.35,216
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.4,267
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.45,324
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.5,390
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.55,471
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.6,577
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.65,695
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.7,845
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.75,1035
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.8,1285
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.85,1627
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.9,2212
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.95,3420
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.975,4899
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.99,7363
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","point",NA,211924
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","point",NA,212982
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","point",NA,213673
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","point",NA,214087
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.01,210603
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.025,210806
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.05,210972
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.1,211183
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.15,211325
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.2,211439
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.25,211536
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.3,211621
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.35,211699
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.4,211782
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.45,211851
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.5,211924
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.55,211996
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.6,212067
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.65,212141
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.7,212219
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.75,212306
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.8,212400
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.85,212520
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.9,212655
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.95,212869
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.975,213036
2021-05-17,"1 wk ahead cum case",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.99,213210
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.01,210726
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.025,211018
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.05,211274
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.1,211604
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.15,211860
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.2,212040
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.25,212212
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.3,212371
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.35,212530
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.4,212679
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.45,212828
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.5,212982
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.55,213142
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.6,213293
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.65,213467
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.7,213658
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.75,213864
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.8,214115
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.85,214414
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.9,214794
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.95,215405
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.975,215942
2021-05-17,"2 wk ahead cum case",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.99,216709
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.01,210761
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.025,211089
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.05,211386
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.1,211795
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.15,212083
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.2,212334
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.25,212552
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.3,212779
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.35,213003
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.4,213211
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.45,213430
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.5,213673
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.55,213907
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.6,214172
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.65,214444
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.7,214747
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.75,215120
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.8,215549
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.85,216145
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.9,216893
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.95,218140
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.975,219476
2021-05-17,"3 wk ahead cum case",2021-06-05,"PL72","Dolnoslaskie Province","quantile",0.99,221323
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.01,210781
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.025,211114
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.05,211429
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.1,211876
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.15,212187
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.2,212466
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.25,212736
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.3,212994
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.35,213260
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.4,213547
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.45,213814
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.5,214087
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.55,214427
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.6,214776
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.65,215191
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.7,215616
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.75,216149
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.8,216794
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.85,217703
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.9,218993
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.95,221448
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.975,223956
2021-05-17,"4 wk ahead cum case",2021-06-12,"PL72","Dolnoslaskie Province","quantile",0.99,227993
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","point",NA,940
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","point",NA,645
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL73","Kujawsko-Pomorskie Province","point",NA,440
2021-05-17,"4 wk ahead inc case",2021-06-12,"PL73","Kujawsko-Pomorskie Province","point",NA,295
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.01,212
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.025,319
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.05,416
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.1,534
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.15,613
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.2,675
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.25,729
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.3,775
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.35,821
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.4,860
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.45,899
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.5,940
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.55,980
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.6,1020
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.65,1061
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.7,1106
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.75,1155
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.8,1207
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.85,1268
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.9,1345
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.95,1459
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.975,1555
2021-05-17,"1 wk ahead inc case",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.99,1654
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.01,68
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.025,125
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.05,176
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.1,254
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.15,312
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.2,363
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.25,413
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.3,460
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.35,505
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.4,550
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.45,599
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.5,645
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.55,696
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.6,754
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.65,812
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.7,880
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.75,957
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.8,1042
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.85,1154
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.9,1305
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.95,1547
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.975,1784
2021-05-17,"2 wk ahead inc case",2021-05-29,"PL73","Kujawsko-Pomorskie Province","quantile",0.99,2037
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.01,20
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.025,40
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.05,67
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.1,109
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.15,150
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.2,189
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.25,225
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.3,262
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.35,306
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.4,347
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.45,391
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.5,440
2021-05-17,"3 wk ahead inc case",2021-06-05,"PL73","Kujawsko-Pomorskie Province","quantile",0.55,493
