"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.05,285
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.1,309
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.15,325
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.2,339
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.25,350
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.3,360
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.35,369
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.4,378
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.45,386
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.5,395
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.55,404
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.6,412
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.65,421
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.7,430
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.75,440
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.8,450
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.85,463
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.9,481
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.95,505
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.975,526
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.99,550
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.01,273
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.025,302
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.05,323
